spkt,spkid
0.8912333333333358,5406
0.8912666666666667,5346
0.8913000000000011,2756
0.8913000000000011,3113
0.891399999999976,2601
0.8914333333333389,2543
0.8914666666666671,2381
0.891466666666668,5471
0.8914666666667017,2996
0.8915000000000002,57
0.8915000000000002,90
0.8915000000000006,4903
0.8915333333333315,5391
0.8915333333333333,5364
0.8915666666666624,1614
0.8915999999999968,779
0.8916000000000004,2776
0.8916333333333455,2550
0.8916666666666693,2696
0.8917333333333346,967
0.8917333333333488,4042
0.8917333333333772,1425
0.891766666666669,2662
0.8918000000000017,5456
0.8918333333333308,1249
0.8918333333333344,4883
0.8918333333333379,482
0.8918333333333379,659
0.891866666666667,5118
0.8918999999999997,3936
0.8919000000000068,2124
0.8919000000000779,1087
0.8919333333333412,2554
0.8919333333333412,4235
0.8919666666666668,5334
0.8919666666666686,4441
0.8919999999999995,5349
0.8920333333333339,3664
0.8920666666666648,3687
0.8920666666666648,3698
0.8920999999999992,512
0.8920999999999992,3169
0.8921333333333332,91
0.8921666666666663,5351
0.8921666666666681,724
0.8921666666666681,732
0.8921666666666681,3855
0.8921666666666681,4464
0.8922333333333339,59
0.892233333333337,1347
0.8922666666666714,3444
0.8922999999999917,2493
0.8923000000000059,2549
0.8923666666666668,1874
0.8923666666666668,2615
0.8923666666666676,3893
0.8924000000000021,5181
0.892433333333333,2669
0.8924333333333365,1239
0.8924666666666781,781
0.8925666666666672,2438
0.8926000000000007,2621
0.8926000000000016,454
0.8926000000000016,657
0.8926000000000016,1942
0.8926000000000016,4503
0.892633333333336,2509
0.892633333333336,2725
0.892633333333336,3555
0.892633333333336,4233
0.8926666666666669,5131
0.8926666666666705,1355
0.8927000000000014,2781
0.8927333333333323,959
0.8927333333333323,5487
0.8927333333333394,4117
0.8927666666666667,621
0.8928000000000011,646
0.8928000000000011,5412
0.8928666666666629,1626
0.8928666666666683,3870
0.89286666666667,468
0.8928999999999974,3182
0.8930000000000007,4642
0.8930333333333351,488
0.8930666666666696,4259
0.8931,4821
0.8931999999999931,2482
0.8932000000000002,4144
0.8932000000000002,4673
0.8932000000000073,3202
0.8932333333333347,1183
0.8932666666666673,1871
0.8933,5384
0.8933333333333309,2095
0.8933333333333344,2448
0.8933666666666671,5345
0.8933999999999997,1222
0.8933999999999997,1274
0.8933999999999997,2294
0.8933999999999997,3826
0.8934333333333342,2060
0.8934333333333342,4150
0.8934333333333342,5161
0.8934666666666686,2848
0.8934666666666828,2572
0.8934999999999995,5358
0.893533333333334,4212
0.893533333333334,4878
0.8935666666666684,4865
0.8935999999999922,509
0.8935999999999993,2281
0.8935999999999993,2744
0.8936000000000028,5404
0.8936000000000064,656
0.8936333333333337,1207
0.8936666666666646,4889
0.8936666666666646,5387
0.8937333333333441,4035
0.8937666666666666,5337
0.8937666666666679,4453
0.8937666666666697,3325
0.8937999999999988,210
0.8937999999999988,2130
0.8938000000000006,1151
0.8938333333333404,5215
0.8939000000000004,3362
0.8939000000000021,3517
0.8939333333333224,4290
0.893933333333333,5356
0.8939333333333366,446
0.8939666666666675,2707
0.893966666666671,3372
0.8940000000000019,5164
0.8940333333333257,4712
0.894066666666669,3351
0.8940666666666708,3397
0.8940666666666708,3416
0.8941666666666777,2550
0.8941999999999979,956
0.8941999999999997,5361
0.894200000000005,2728
0.8942333333333394,463
0.8942666666666668,4661
0.8942666666666668,5307
0.8942666666666668,5427
0.8942666666666685,3084
0.8943000000000012,984
0.8943000000000012,4463
0.8943333333333356,1756
0.8943666666666665,3658
0.8943666666666701,4565
0.8943999999999903,1029
0.8944333333333319,5524
0.8944666666666663,5351
0.8944999999999999,628
0.8945000000000007,1846
0.8945000000000007,5521
0.8945000000000078,3561
0.8945666666666696,3977
0.8945666666666696,4008
0.8945666666666767,5563
0.8946333333333314,2096
0.894633333333335,953
0.894633333333335,3634
0.8946666666666729,2726
0.8947000000000003,5470
0.8947666666666656,3636
0.8947666666666692,4362
0.8948000000000036,3435
0.8948000000000036,5453
0.8948333333333331,586
0.8948666666666689,4459
0.8948666666666725,2730
0.8949000000000007,2382
0.8949000000000016,3356
0.8949333333333334,2628
0.8949333333333342,1175
0.8949333333333342,4556
0.8949333333333414,1118
0.8949666666666687,2450
0.8949666666666687,3936
0.894999999999996,1210
0.8950000000000014,5485
0.8950000000000031,3399
0.8950333333333376,1915
0.8950999999999993,3442
0.8950999999999993,5145
0.8952000000000027,3405
0.8952333333333318,1180
0.8952333333333353,5476
0.8952333333333513,2316
0.895300000000006,674
0.8953333333333333,3118
0.8953333333333333,3670
0.8953333333333404,2117
0.8953666666666678,2734
0.8953666666666678,3838
0.8953999999999951,1649
0.8954000000000004,2625
0.8954000000000004,3865
0.8954000000000022,1991
0.8954333333333331,3635
0.8954333333333366,4258
0.8954666666666666,589
0.8954666666666675,2457
0.8954999999999984,2864
0.8955666666666673,471
0.8955666666666673,3187
0.8955666666666673,3899
0.8955666666666673,4684
0.8956,3893
0.8956000000000017,2676
0.8956000000000017,4202
0.8956333333333362,3841
0.8956666666666706,34
0.8956666666666706,523
0.8957000000000015,3370
0.8957333333333395,4551
0.8957666666666597,1346
0.8957666666666686,5472
0.8957666666666739,2550
0.8958333333333357,4543
0.8958666666666772,170
0.895900000000001,4493
0.8959666666666628,4532
0.8959666666666735,4245
0.8959666666666806,3201
0.8959999999999999,2624
0.8960333333333335,5331
0.8960333333333352,3326
0.8960666666666666,72
0.896099999999997,3168
0.8961000000000006,3371
0.8961333333333386,3431
0.896133333333367,5454
0.8961666666666694,3086
0.8961666666666694,3383
0.8962000000000003,5170
0.8962333333333348,3118
0.8962666666666692,2010
0.8962999999999965,1638
0.8963000000000001,2393
0.8963000000000001,4441
0.896300000000001,2364
0.8963333333333336,2391
0.8963333333333345,2451
0.8963999999999999,1153
0.896466666666667,1842
0.8965333333333376,2736
0.8965666666666614,3852
0.896566666666665,3994
0.8965999999999994,1973
0.896666666666667,4821
0.8966666666666674,2390
0.8966666666666683,3871
0.8967000000000009,3358
0.8967333333333372,3378
0.896766666666668,2802
0.896766666666668,4506
0.896766666666668,5474
0.8967666666666787,751
0.8968000000000025,1929
0.8968333333333334,676
0.8968333333333476,2916
0.8968666666666678,2665
0.8968999999999987,4511
0.8969,605
0.8969000000000023,4255
0.8969666666666676,1160
0.8969666666666711,3452
0.8970000000000002,4450
0.8970333333333329,967
0.89703333333334,2720
0.8970666666666602,2575
0.8970666666666673,2683
0.8971,1854
0.8971,3073
0.8971666666666667,580
0.8971666666666671,4831
0.8971666666666707,5206
0.897166666666692,2885
0.897199999999998,119
0.897199999999998,1774
0.8972666666666669,3121
0.8972666666666669,5415
0.8973333333333429,5524
0.8973666666666666,604
0.8973666666666666,2451
0.8973666666666666,5386
0.8973666666666675,2377
0.8973666666666684,5480
0.8973999999999975,4003
0.8974666666666669,5318
0.8975,588
0.8975000000000009,4509
0.8975333333333335,5308
0.8975333333333353,1950
0.8975666666666768,28
0.8975999999999971,2203
0.8976000000000006,3827
0.8976333333333315,3990
0.8976333333333457,1780
0.8977000000000004,2272
0.8977000000000004,5153
0.8977666666666666,2371
0.8977666666666693,132
0.8977666666666693,2287
0.8977666666666693,4493
0.8978000000000037,4246
0.8978333333333239,2321
0.8978333333333346,2670
0.8978666666666655,4893
0.8978999999999999,1151
0.8978999999999999,4514
0.897900000000007,119
0.8979000000000212,266
0.8979000000000497,2910
0.8979333333333344,2042
0.8979666666666688,3344
0.8979666666666688,5462
0.8980000000000006,2643
0.8980333333333324,3322
0.8980333333333377,2662
0.8980333333333874,3009
0.8981666666666683,2493
0.8981999999999992,5179
0.898200000000088,4797
0.8982333333333337,4838
0.8982333333333372,1925
0.8982666666666681,999
0.8982666666666717,2001
0.8982999999999777,826
0.8983000000000061,2106
0.8983333333333263,2491
0.8983333333333334,658
0.898366666666667,2377
0.8983999999999988,5185
0.8983999999999988,5384
0.8984000000000378,5270
0.8984333333333367,5171
0.8984333333333367,5180
0.8985000000000127,3864
0.8985999999999983,5365
0.8986000000000018,2043
0.8986333333333363,3421
0.8986333333333505,2316
0.8986666666666672,2695
0.8986666666666707,2828
0.8986999999999981,3936
0.8987000000000016,3330
0.8987000000000052,1277
0.8987666666666678,2380
0.8987666666666705,3416
0.8988,595
0.8988000000000014,649
0.8988333333333323,5482
0.8988333333333332,2370
0.8988999999999976,3987
0.8989000000000011,5164
0.898933333333332,155
0.8989333333333391,2752
0.8989666666666665,4556
0.8989666666666665,4726
0.8989666666666665,5335
0.899,5118
0.8990000000000009,2849
0.899000000000008,3441
0.8990333333333318,2415
0.8990333333333336,1868
0.8990666666666698,1901
0.8991000000000042,2815
0.8991333333333245,2478
0.8991333333333316,1225
0.8991333333333342,2375
0.899166666666666,707
0.8991666666666664,71
0.8991666666666731,4553
0.8992,620
0.8992000000000004,3645
0.8992333333333136,346
0.8992333333333331,5126
0.8992333333333349,3849
0.8992666666666675,5370
0.8993000000000002,1182
0.8993000000000002,3098
0.8993000000000002,5463
0.8993333333333382,1273
0.8993333333333382,1294
0.899366666666662,4687
0.8993666666666655,3938
0.8993666666666726,1278
0.8993666666666726,2750
0.8993666666666797,538
0.8994,666
0.8994333333333335,4841
0.8994666666666689,1170
0.8994666666666689,1766
0.8994666666666689,4026
0.8994999999999962,701
0.8995000000000015,4464
0.8995000000000033,4286
0.8995333333333337,4828
0.8995666666666615,3854
0.8995666666666651,3989
0.899633333333334,4552
0.8996333333333375,3333
0.8996333333333411,1761
0.8996666666666684,1986
0.8997000000000002,5112
0.8997333333333302,133
0.8997333333333337,2667
0.8997333333333373,4214
0.8997333333333444,3516
0.8997666666666682,1196
0.899799999999999,722
0.8998666666666679,546
0.8998666666666679,2778
0.8999000000000024,2102
0.8999000000000024,2215
0.8999000000000024,2737
0.899933333333335,3322
0.8999333333333368,1895
0.8999333333333368,4199
0.8999666666666668,1863
0.8999666666666677,5388
0.8999666666666695,5462
0.8999999999999986,2432
0.9000000000000021,4865
0.9000000000000057,1272
0.900033333333333,5354
0.9000666666666746,1454
0.9000666666666746,2856
0.9000999999999806,833
0.9001000000000019,3375
0.9001000000000019,3974
0.9001666666666637,1355
0.900166666666669,4446
0.9001666666666779,2118
0.9001999999999981,2288
0.9002000000000003,89
0.9002333333333326,497
0.9002333333333343,1197
0.900266666666667,3176
0.9002666666666812,3212
0.9003000000000014,2081
0.9003333333333359,674
0.9004000000000048,4235
0.900433333333325,2483
0.9004666666666701,3372
0.9005000000000001,5336
0.900500000000001,4220
0.9005666666666681,4472
0.9005666666666698,5182
0.900566666666677,779
0.9005999999999972,3215
0.9005999999999972,5508
0.9006000000000007,1849
0.9006000000000007,2772
0.9006000000000007,4868
0.9006333333333174,5222
0.90063333333336,2203
0.9006666666666678,1179
0.9006666666666945,2580
0.9006999999999934,3190
0.9007000000000005,2622
0.9007000000000289,3226
0.9007333333333349,4673
0.9008000000000003,3356
0.9008333333333334,601
0.9008333333333383,1263
0.9008666666666727,2714
0.9009,463
0.9009,1234
0.9009000000000071,2839
0.9009333333333327,5360
0.9009333333333416,884
0.9009333333333416,4042
0.9009333333333416,4240
0.900966666666676,1775
0.9009999999999998,1175
0.9010333333333342,984
0.9010666666666651,2120
0.9011000000000013,3351
0.9011000000000067,657
0.9011333333332914,859
0.9011333333333482,5571
0.9011666666666684,3844
0.9011999999999993,2409
0.9012333333333373,2846
0.9012666666666647,2283
0.9012666666666664,5349
0.9012666666666673,2378
0.9012666666666682,1003
0.9012999999999991,4026
0.9013000000000027,5164
0.9013333333333335,3866
0.901366666666668,2693
0.901366666666668,2802
0.9014333333333333,2647
0.9014333333333342,2355
0.9015333333333473,2139
0.9015333333333473,2163
0.9015666666666675,977
0.9015666666666675,3861
0.9016000000000002,4823
0.901600000000002,4541
0.9016333333333337,2382
0.9017,5326
0.9017000000000017,4671
0.9017000000000053,1392
0.9017000000000053,1607
0.9017333333333326,3125
0.9017333333333344,3326
0.9017333333333362,3635
0.9017333333333362,4677
0.9017333333333681,361
0.9018333333333324,4674
0.9018333333333324,5491
0.9018333333333359,3378
0.9018666666668196,3058
0.9019000000000048,1979
0.9019000000000119,1779
0.9019333333333321,499
0.9019333333333464,239
0.9019333333333464,888
0.9019666666666684,2796
0.902000000000001,4195
0.9020000000000081,3451
0.9020333333333355,2124
0.9020333333333355,4016
0.9020666666666672,4843
0.9020666666666699,723
0.9020666666666699,1296
0.9020999999999972,3166
0.9021000000000008,4669
0.9021000000000043,238
0.9021999999999935,351
0.9022000000000001,75
0.9022000000000006,2628
0.9022333333333314,3870
0.902233333333335,2739
0.9022666666666659,3825
0.9022666666666694,3386
0.9022666666666694,3934
0.9022666666666765,2115
0.9023333333333383,4019
0.9023666666666692,4458
0.9023999999999432,1821
0.9024000000000001,2481
0.9024000000000001,3656
0.902433333333363,2874
0.9024666666666654,3667
0.9024999999999999,2435
0.9025333333333343,4879
0.9025333333333379,2737
0.9025333333333379,4040
0.9025666666666652,3936
0.9026000000000067,2584
0.902700000000003,1262
0.902700000000003,3160
0.9027333333333347,2360
0.9027666666666718,1964
0.9028333333333336,4491
0.9028333333333372,5390
0.902866666666668,2774
0.902866666666668,3093
0.902866666666668,3143
0.902866666666668,4668
0.9028999999999954,3680
0.9029000000000025,5501
0.9029333333333334,607
0.9029333333333369,2426
0.9029333333333369,4567
0.9029666666666678,2671
0.9029666666666696,3365
0.9030000000000022,4463
0.9030666666666605,535
0.9030666666666671,57
0.9030666666666676,2765
0.9030666666666676,3190
0.9030666666666711,1901
0.903100000000002,4222
0.9031333333333338,1871
0.9031666666666709,3696
0.9032000000000018,1935
0.9032000000000018,2708
0.9032000000000053,3139
0.9032333333333327,732
0.9032666666666671,3100
0.9032666666666689,4439
0.9033000000000015,1913
0.9033000000000015,4272
0.9033000000000015,5195
0.9033333333333324,3325
0.903333333333336,818
0.9033666666666704,135
0.9033666666666704,1611
0.9033999999999978,3156
0.9034000000000049,3862
0.903433333333334,2612
0.903433333333334,3887
0.9034333333333393,2031
0.9034333333333393,4551
0.9034666666666666,979
0.9035000000000011,992
0.9035000000000011,3695
0.903533333333332,3643
0.9035333333333355,676
0.9035333333333355,5515
0.9035666666666673,2371
0.9036333333333335,1841
0.9036666666666662,1770
0.9036666666666671,5116
0.9036666666666733,3458
0.9037000000000006,3067
0.9037000000000006,3109
0.9037000000000006,4671
0.903733333333335,2401
0.9037666666666695,2754
0.9037666666666695,2831
0.9037666666666837,3202
0.9038000000000039,3449
0.9038333333333313,3985
0.9038333333333348,986
0.9038333333333348,4447
0.9038666666666622,2455
0.9038666666666657,3663
0.9038666666666693,4464
0.9039333333333346,2684
0.9039333333333346,3686
0.9039333333333346,4558
0.9039333333333559,1780
0.9039666666666619,2413
0.9039666666666668,4843
0.9040000000000035,5147
0.9040000000000106,3555
0.9040333333333308,3170
0.9040666666666617,4667
0.904066666666667,3880
0.9040666666666723,5503
0.9040999999999997,4708
0.9040999999999997,5510
0.9041666666666668,5376
0.904200000000003,2118
0.9042333333333339,2621
0.9043333333333337,3697
0.9043666666666672,2385
0.9043666666666681,5482
0.904433333333337,3381
0.9044666666666643,1230
0.9044666666666679,3631
0.9044666666666679,5369
0.9044666666666714,717
0.9044666666666714,2718
0.9045000000000005,4853
0.9045333333333332,5435
0.9045333333333341,1893
0.9045333333333341,2632
0.904533333333335,3085
0.9045666666666676,3658
0.9046000000000003,1188
0.9046000000000021,3943
0.9046333333333365,796
0.9046333333333649,4733
0.9047333333333114,1018
0.9047666666666601,4743
0.9047666666666672,4522
0.9047666666666672,4845
0.9048000000000007,2365
0.9048000000000087,2544
0.9048333333333431,2864
0.9048666666666918,2533
0.9049000000000014,3651
0.9049000000000049,732
0.9049333333333323,2093
0.9049333333333323,4464
0.9050000000000011,3123
0.9050000000000011,4215
0.905033333333332,4693
0.9050333333333356,2825
0.9050999999999991,5349
0.9051333333333353,4491
0.9051666666666662,3133
0.9051666666666733,293
0.9052000000000007,2409
0.9052000000000007,3092
0.9052000000000024,3334
0.9052333333333351,4441
0.9052666666666624,967
0.9052666666666696,657
0.9053000000000004,5475
0.905300000000004,4547
0.9053333333333313,4901
0.9053333333333349,3108
0.9053666666666671,4847
0.9053666666666693,4883
0.9054000000000002,179
0.9054000000000002,3881
0.9054333333333346,4233
0.9054999999999964,4900
0.9055333333333335,2614
0.905533333333338,3445
0.9055666666666724,1975
0.9055999999999997,5125
0.9056000000000015,2767
0.9056000000000033,5197
0.9056333333333342,659
0.9056333333333413,3573
0.9056333333333413,4240
0.9056333333333413,4259
0.9056666666666615,1656
0.9056666666666668,5350
0.905699999999996,2084
0.9057333333333304,1607
0.9057333333333375,706
